CODI_PARADA;DISTANCIA_PAR_ANTERIOR;CODI_LINIA;NOM_LINIA;ID_SENTIT;GEOMETRY
3223;432,92438;206;H6;1;POINT (2.1257992586334686 41.38783413330048)
481;307,93426;206;H6;1;POINT (2.1280282062262184 41.38932613722201)
516;282,32708;206;H6;1;POINT (2.129243763554364 41.39168606620779)
940;227,30217;206;H6;1;POINT (2.131147239815073 41.39302148697356)
1938;297,41629;206;H6;1;POINT (2.1337183566869853 41.3948484638357)
1939;529,75328;206;H6;1;POINT (2.133884736291009 41.398897596756306)
934;319,59325;206;H6;1;POINT (2.1362809996426115 41.40113067514499)
96;285,11023;206;H6;1;POINT (2.138465148520255 41.4030953745085)
1742;223,08858;206;H6;1;POINT (2.1406215981364167 41.40425435886868)
1581;312,3006;206;H6;1;POINT (2.1440729248031394 41.4052847348094)
1120;218,61336;206;H6;1;POINT (2.1466372307710144 41.40562230358714)
3566;217,79884;206;H6;1;POINT (2.1490822935165927 41.40621483411256)
505;482,95003;206;H6;1;POINT (2.153526188509672 41.40884122177774)
368;317,67115;206;H6;1;POINT (2.156636471251891 41.41046033286888)
3637;706,43875;206;H6;1;POINT (2.1639999634237177 41.41174873319583)
3226;300,00278;206;H6;1;POINT (2.1674906669615552 41.412211921008605)
3227;280,69232;206;H6;1;POINT (2.17036549136712 41.413519496421685)
3538;394,35803;206;H6;1;POINT (2.1738645358944093 41.41585026688707)
3539;353,69537;206;H6;1;POINT (2.176289704949415 41.41843776431451)
2758;424,51655;206;H6;1;POINT (2.177325633446657 41.422174104765176)
1887;289,85168;206;H6;1;POINT (2.1774177154060346 41.42475535994532)
1907;210,82403;206;H6;1;POINT (2.1772807467569164 41.42664961109541)
875;395,66736;206;H6;1;POINT (2.179436205739791 41.42861903351313)
1886;473,58411;206;H6;1;POINT (2.183872834239782 41.42935854676211)
1339;476,24807;206;H6;1;POINT (2.185140316186292 41.428612698639796)
1351;370,31319;206;H6;1;POINT (2.189329764571062 41.42789983060962)
1714;170,57328;206;H6;1;POINT (2.1913458328407174 41.42770068488635)
3645;301,2459;206;H6;1;POINT (2.194859929840087 41.42816284253796)
3645;0;206;H6;2;POINT (2.194859929840087 41.42816284253796)
1344;436,32396;206;H6;2;POINT (2.1931253080275717 41.430162531255206)
873;331,74038;206;H6;2;POINT (2.1891562298487623 41.43020228727164)
874;306,9396;206;H6;2;POINT (2.185482919536469 41.43025077103497)
1590;299,24825;206;H6;2;POINT (2.181902859549235 41.43027400966802)
1592;432,88925;206;H6;2;POINT (2.1767226328050824 41.43033755093661)
3404;319,90115;206;H6;2;POINT (2.17428039729241 41.429171435841845)
1095;339,3211;206;H6;2;POINT (2.1758739443377344 41.42639993364296)
820;226,33687;206;H6;2;POINT (2.1761245817725854 41.42451846445222)
9692;616,03973;206;H6;2;POINT (2.176873297858863 41.42061346479967)
3541;252,5419;206;H6;2;POINT (2.1761078414828647 41.41841833541953)
3542;258,79749;206;H6;2;POINT (2.1742133708726126 41.41660380444627)
3543;380,33036;206;H6;2;POINT (2.1710361897039823 41.41424300487701)
3229;474,35347;206;H6;2;POINT (2.166399832943082 41.41226147992768)
2777;932,70552;206;H6;2;POINT (2.156349560668865 41.410575718978635)
1513;339,29851;206;H6;2;POINT (2.153017246172449 41.40890136810716)
1122;391,64687;206;H6;2;POINT (2.1495106033214864 41.40674453810915)
1582;314,35552;206;H6;2;POINT (2.1461525932031615 41.40582450639796)
99;228,78025;206;H6;2;POINT (2.1434703607390344 41.405398218998364)
933;216,15791;206;H6;2;POINT (2.1410671270755195 41.40467734321709)
994;373,22523;206;H6;2;POINT (2.137557357559428 41.402619687523014)
529;285,64179;206;H6;2;POINT (2.1353673656170553 41.400649896029094)
1940;264,11057;206;H6;2;POINT (2.133459017169286 41.39875223803801)
1941;499,0733;206;H6;2;POINT (2.133413912158315 41.39478193155142)
487;246,40573;206;H6;2;POINT (2.131300937466366 41.39327435015446)
239;301,62308;206;H6;2;POINT (2.128122829147893 41.39212705866383)
3232;513,35257;206;H6;2;POINT (2.1266149205025395 41.38896299130704)
458;550,17215;206;H6;2;POINT (2.1215526289288724 41.38696406737506)
21;478,06799;206;H6;2;POINT (2.116136628335877 41.3855931238466)
556;465,21447;206;H6;2;POINT (2.110913597933213 41.38459458012314)
3797;0;208;H8;1;POINT (2.11187323785874 41.37661479979032)
2984;408,49891;208;H8;1;POINT (2.114777029453305 41.37717246077722)
2685;273,22681;208;H8;1;POINT (2.1174857757043637 41.37854860824088)
3649;447,06783;208;H8;1;POINT (2.121946534508157 41.37823486540717)
3747;287,25667;208;H8;1;POINT (2.1245399146122548 41.379928830581704)
482;227,26932;208;H8;1;POINT (2.126648445149802 41.3812152721646)
709;248,5719;208;H8;1;POINT (2.128835686566618 41.38273224016145)
1577;427,88625;208;H8;1;POINT (2.1326691621405534 41.385283717855124)
990;353,8816;208;H8;1;POINT (2.1358693265737845 41.38613826944624)
109;215,13707;208;H8;1;POINT (2.1374561597196347 41.384606611860974)
396;380,02821;208;H8;1;POINT (2.1407926179235996 41.38412953945026)
1253;322,47279;208;H8;1;POINT (2.1429760160684315 41.38641012785513)
1554;313,44768;208;H8;1;POINT (2.1435604881321733 41.38919523991065)
1099;266,15994;208;H8;1;POINT (2.1442614972092335 41.39152418193408)
168;274,80569;208;H8;1;POINT (2.146354704374655 41.393118404480056)
929;367,33555;208;H8;1;POINT (2.1505202815588036 41.394170815072286)
94;428,89334;208;H8;1;POINT (2.155381779112274 41.395404055420975)
1080;467,27916;208;H8;1;POINT (2.160649044140958 41.39673660914659)
146;303,51273;208;H8;1;POINT (2.1637444727531334 41.39807508027192)
1089;266,34627;208;H8;1;POINT (2.1659905762102842 41.39976539667406)
213;260,67055;208;H8;1;POINT (2.167162022644621 41.401504001866066)
949;525,15302;208;H8;1;POINT (2.16828227170436 41.40487679323624)
913;409,83593;208;H8;1;POINT (2.1717593855336035 41.40747882025963)
307;401,07229;208;H8;1;POINT (2.175154379334398 41.41003186224379)
212;398,4122;208;H8;1;POINT (2.1784752452910014 41.41260736864383)
2665;397,92849;208;H8;1;POINT (2.1817799431490568 41.415183007963876)
2736;377,4474;208;H8;1;POINT (2.185021954497869 41.41660637040302)
705;323,01752;208;H8;1;POINT (2.1870719179723332 41.41629548199808)
510;567,28544;208;H8;1;POINT (2.1870898497758766 41.42140202381298)
2492;338,54674;208;H8;1;POINT (2.1891823669713335 41.42264114275095)
946;345,08148;208;H8;1;POINT (2.1917778725796353 41.42368823016745)
947;370,73218;208;H8;1;POINT (2.1917107818936534 41.42701323140042)
327;304,65117;208;H8;1;POINT (2.1942574495240863 41.42815350805647)
3284;410,41516;208;H8;1;POINT (2.194825581931631 41.430929268282924)
3282;448,48978;208;H8;1;POINT (2.1928536622035737 41.43423452222787)
2583;245,3909;208;H8;1;POINT (2.1946539938599576 41.43575125779615)
2590;514,9464;208;H8;1;POINT (2.1976887538572143 41.43889167075569)
603;261,18791;208;H8;1;POINT (2.2007921375871833 41.439198170770275)
3642;317,26971;208;H8;1;POINT (2.203919642395868 41.43889976166992)
3642;0;208;H8;2;POINT (2.203919642395868 41.43889976166992)
13;151,84268;208;H8;2;POINT (2.2041825537886988 41.43759079271268)
1435;208,03051;208;H8;2;POINT (2.203699949636872 41.43612220410231)
1436;285,39209;208;H8;2;POINT (2.200978049284849 41.43646697681218)
2593;391,34593;208;H8;2;POINT (2.1993862551073216 41.43867327596784)
2594;348,73482;208;H8;2;POINT (2.1961382675005674 41.43677916671084)
3309;452,77756;208;H8;2;POINT (2.19355499579661 41.4341161453896)
3310;309,98902;208;H8;2;POINT (2.1953774115800098 41.43170694279453)
1344;425,80511;208;H8;2;POINT (2.1931253080275717 41.430162531255206)
641;374,49587;208;H8;2;POINT (2.1899926004474426 41.42932664924555)
409;347,86105;208;H8;2;POINT (2.190915795900879 41.42631742868345)
454;365,76111;208;H8;2;POINT (2.191081975708534 41.423025505742)
455;513,37952;208;H8;2;POINT (2.1867600066007125 41.42193678232269)
3312;216,21279;208;H8;2;POINT (2.186289811433376 41.420146413048585)
3313;531,10834;208;H8;2;POINT (2.1817337945781023 41.41681105087301)
859;243,27233;208;H8;2;POINT (2.1796682001466987 41.41526944447349)
233;316,61465;208;H8;2;POINT (2.17698222701601 41.413256705008955)
243;414,03096;208;H8;2;POINT (2.1734797106473014 41.410620022470006)
783;363,23501;208;H8;2;POINT (2.1703997521199243 41.408311557197344)
3369;265,22743;208;H8;2;POINT (2.1681561979539787 41.40662221170873)
1225;269,95312;208;H8;2;POINT (2.1658756219655544 41.40490017993776)
633;323,8062;208;H8;2;POINT (2.164759578413623 41.40275197321476)
3314;351,5148;208;H8;2;POINT (2.1645038945170745 41.40049673599488)
3315;254,7198;208;H8;2;POINT (2.162346081974961 41.3988769769937)
1520;353,46815;208;H8;2;POINT (2.1603040363268353 41.39680944538143)
1425;476,5624;208;H8;2;POINT (2.1549125635510133 41.3954459384991)
928;397,83538;208;H8;2;POINT (2.150402988714372 41.39430186447656)
1098;400,98416;208;H8;2;POINT (2.145855117579943 41.393154311948074)
65;318,58051;208;H8;2;POINT (2.1437488586846305 41.391602782379884)
376;390,82744;208;H8;2;POINT (2.1406341529916704 41.39011493859724)
991;510,45003;208;H8;2;POINT (2.1357951231693884 41.38731058258357)
484;325,58897;208;H8;2;POINT (2.1327252989188414 41.38551551668131)
485;311,27483;208;H8;2;POINT (2.129908012070754 41.383691463761195)
923;295,70785;208;H8;2;POINT (2.1272545555119047 41.381910720577935)
2368;431,42443;208;H8;2;POINT (2.1233835764916194 41.37934874654354)
1713;392,2397;208;H8;2;POINT (2.119820541674291 41.37705666497627)
1259;481,91275;208;H8;2;POINT (2.1146390084502737 41.37591909829384)
3797;545,04098;208;H8;2;POINT (2.11187323785874 41.37661479979032)
3644;0;210;H10;1;POINT (2.135554292838076 41.37554737996402)
3166;521,51588;210;H10;1;POINT (2.1389716596899087 41.378403889836065)
3126;354,77422;210;H10;1;POINT (2.1410880472969795 41.37978728937693)
777;289,16694;210;H10;1;POINT (2.1436143326882826 41.38047215602627)
380;449,26234;210;H10;1;POINT (2.147948033000961 41.38104836638838)
2345;396,79522;210;H10;1;POINT (2.1513030729590037 41.3835759022604)
138;383,15216;210;H10;1;POINT (2.1545372876502054 41.38602007806764)
3;396,65181;210;H10;1;POINT (2.157891256250179 41.38854563338069)
98;259,04395;210;H10;1;POINT (2.160080878305513 41.390198101499976)
1078;338,0547;210;H10;1;POINT (2.162947820525286 41.39234566903645)
1247;364,58429;210;H10;1;POINT (2.166027845652521 41.394665715733176)
126;364,25;210;H10;1;POINT (2.1691093559853383 41.39698770791255)
1228;296,85062;210;H10;1;POINT (2.171627740393997 41.39887304932722)
1318;285,84647;210;H10;1;POINT (2.1740578333392984 41.400688371844836)
784;396,72645;210;H10;1;POINT (2.1774174152916523 41.40320779542744)
244;233,51946;210;H10;1;POINT (2.179402818280248 41.40468793175022)
308;283,48019;210;H10;1;POINT (2.18180444703651 41.406488407057125)
2335;449,46895;210;H10;1;POINT (2.1856123361575497 41.40934537604797)
337;293,87906;210;H10;1;POINT (2.1880891817884955 41.411225751493646)
2946;563,68091;210;H10;1;POINT (2.1928364920870345 41.41414938763065)
105;308,3537;210;H10;1;POINT (2.1955473075831717 41.41497005378726)
398;238,20885;210;H10;1;POINT (2.1975699607897905 41.416481498483314)
541;263,45449;210;H10;1;POINT (2.199803510609551 41.41815999346152)
1451;268,51149;210;H10;1;POINT (2.2020781892987924 41.41986415462875)
3343;434,72213;210;H10;1;POINT (2.2057650029970057 41.422626554616585)
1665;324,82031;210;H10;1;POINT (2.208522732954988 41.42469187953327)
899;319,18632;210;H10;1;POINT (2.2110729909063256 41.42682985801737)
3340;782,48719;210;H10;1;POINT (2.216040808913763 41.43270931760881)
3349;424,61267;210;H10;1;POINT (2.220082413476021 41.434992262405025)
3351;291,43962;210;H10;1;POINT (2.222934292808382 41.43650381110598)
3407;228,48008;210;H10;1;POINT (2.2251670415777958 41.437692026524864)
3353;325,04091;210;H10;1;POINT (2.228341156107582 41.43937606063456)
2995;352,28432;210;H10;1;POINT (2.2317900507622466 41.44120237877978)
2996;429,1377;210;H10;1;POINT (2.2341108816939403 41.440867207696066)
2996;0;210;H10;2;POINT (2.2341108816939403 41.440867207696066)
2997;290,70559;210;H10;2;POINT (2.2312176067709513 41.44106110185982)
2998;303,55925;210;H10;2;POINT (2.2282443614699434 41.43948960078482)
3384;281,73208;210;H10;2;POINT (2.2254836564489873 41.43810078512493)
3352;278,43297;210;H10;2;POINT (2.222820137001645 41.43661644240528)
3350;389,98107;210;H10;2;POINT (2.2190094968147926 41.43458826883507)
329;329,02012;210;H10;2;POINT (2.215877404945517 41.43280263432887)
1744;812,94675;210;H10;2;POINT (2.21048191088089 41.42683245725177)
1033;261,68012;210;H10;2;POINT (2.208422474728865 41.4250659679751)
1092;346,11293;210;H10;2;POINT (2.2054850530923256 41.42286572552068)
542;440,69227;210;H10;2;POINT (2.2017544697962985 41.42006283105021)
1405;415,84358;210;H10;2;POINT (2.1982291615630265 41.417419299478716)
106;373,72778;210;H10;2;POINT (2.195057152546777 41.41504736912713)
387;632,86597;210;H10;2;POINT (2.1905144555261447 41.41491736111153)
871;374,37874;210;H10;2;POINT (2.1873594261297606 41.412523677539426)
1224;346,08994;210;H10;2;POINT (2.184429036957633 41.41032401499738)
234;473,28224;210;H10;2;POINT (2.180416895405847 41.407311309349694)
1072;270,76553;210;H10;2;POINT (2.178123682749587 41.40559041282788)
1297;257,75111;210;H10;2;POINT (2.175936919630538 41.40395439267403)
3341;422,54614;210;H10;2;POINT (2.172350105446734 41.40127294083512)
1227;226,19159;210;H10;2;POINT (2.1704281920231985 41.39983881487022)
504;296,53003;210;H10;2;POINT (2.1679220178463963 41.39794850621017)
1066;409,95777;210;H10;2;POINT (2.1644542000502525 41.395337842946304)
1207;314,19174;210;H10;2;POINT (2.1617992601541283 41.39333604025315)
4;362,97458;210;H10;2;POINT (2.1587318610871247 41.391021357114504)
166;237,37231;210;H10;2;POINT (2.1567207392689567 41.38951230567803)
139;426,53208;210;H10;2;POINT (2.1531194246954355 41.386791456092546)
207;360,98322;210;H10;2;POINT (2.150058386664805 41.38449691799975)
378;425,80714;210;H10;2;POINT (2.1462743177811294 41.38201347784519)
3324;458,71314;210;H10;2;POINT (2.1415367970608936 41.380610807002306)
3643;383,23361;210;H10;2;POINT (2.138347383584183 41.378430241551946)
3644;413,32799;210;H10;2;POINT (2.135554292838076 41.37554737996402)
3225;0;212;H12;1;POINT (2.1196322626942123 41.3531279267824)
91;226,70406;212;H12;1;POINT (2.120214007348505 41.35276297902497)
2968;432,56639;212;H12;1;POINT (2.1238525313396464 41.35549744839765)
472;315,22933;212;H12;1;POINT (2.126403894186807 41.357419096563426)
2970;297,07643;212;H12;1;POINT (2.128855066497922 41.35930301420109)
185;378,33112;212;H12;1;POINT (2.131960361018733 41.36178161785347)
2363;294,7396;212;H12;1;POINT (2.1344402265541818 41.363662045112825)
1173;343,12353;212;H12;1;POINT (2.137155271369642 41.365783703005995)
868;262,59872;212;H12;1;POINT (2.1392984121365934 41.36750691599295)
941;313,76142;212;H12;1;POINT (2.141953271863197 41.369504027643934)
1310;345,89144;212;H12;1;POINT (2.1448802264793954 41.37170525644771)
389;423,07591;212;H12;1;POINT (2.1485752998966596 41.37429099828108)
3247;199,79181;212;H12;1;POINT (2.1501872583993817 41.375495153567975)
1254;438,61064;212;H12;1;POINT (2.153719341344082 41.378385053005495)
1556;259,49896;212;H12;1;POINT (2.155913015340318 41.38003583962736)
1469;375,02366;212;H12;1;POINT (2.159086247817935 41.38242317108947)
927;307,11531;212;H12;1;POINT (2.1616854037895803 41.38437748401132)
1075;268,01107;212;H12;1;POINT (2.163970342044979 41.386070445993425)
1209;291,55115;212;H12;1;POINT (2.1664308690297944 41.38793112806899)
1070;351,73984;212;H12;1;POINT (2.169376984503604 41.390143208467066)
149;272,90445;212;H12;1;POINT (2.171675464781671 41.39187016602525)
125;301,08519;212;H12;1;POINT (2.1742188443601735 41.393789594993514)
1319;391,09234;212;H12;1;POINT (2.177304457347607 41.3961007519702)
914;394,76804;212;H12;1;POINT (2.1806494981966176 41.39861051770448)
499;299,13822;212;H12;1;POINT (2.183266755000235 41.40038901825531)
9390;447,74161;212;H12;1;POINT (2.1872625943080646 41.40304313861599)
795;462,2874;212;H12;1;POINT (2.190894864514411 41.40615434361912)
385;456,34511;212;H12;1;POINT (2.1947615156026297 41.40904545957009)
464;318,29331;212;H12;1;POINT (2.1974280704599045 41.4110848905086)
717;407,11019;212;H12;1;POINT (2.200884159115188 41.41366885211998)
2949;336,36826;212;H12;1;POINT (2.203737399199343 41.41580560138416)
888;288,00089;212;H12;1;POINT (2.2061846204210602 41.417631160905444)
962;450,72865;212;H12;1;POINT (2.2077038147973034 41.420480664576914)
572;538,55245;212;H12;1;POINT (2.210390544298287 41.42229356356637)
572;0;212;H12;2;POINT (2.210390544298287 41.42229356356637)
2547;406,52206;212;H12;2;POINT (2.2091456252660233 41.42029683236457)
889;257,45318;212;H12;2;POINT (2.2069657000101857 41.418658448071874)
540;423,66092;212;H12;2;POINT (2.203370487979421 41.41596817746986)
466;324,72603;212;H12;2;POINT (2.2006175507699233 41.413904845263474)
383;350,64889;212;H12;2;POINT (2.1976434338842314 41.41167723708248)
716;326,68521;212;H12;2;POINT (2.194868776594674 41.409604807465435)
498;535,13616;212;H12;2;POINT (2.1906932014247404 41.4060855908908)
247;464,07039;212;H12;2;POINT (2.186434169726906 41.40362832319659)
785;464,97202;212;H12;2;POINT (2.182694553676593 41.400555953839586)
1298;284,46094;212;H12;2;POINT (2.180295398546257 41.39873892760221)
1230;400,96421;212;H12;2;POINT (2.176897936515442 41.396190517010055)
503;411,98103;212;H12;2;POINT (2.173665520500619 41.3937615944896)
1246;286,83577;212;H12;2;POINT (2.1712363131296697 41.3919370694665)
1081;257,87118;212;H12;2;POINT (2.1690549291018546 41.39029536168582)
95;383,84996;212;H12;2;POINT (2.165804450110879 41.387853637984)
7;300,89812;212;H12;2;POINT (2.163309821110431 41.38590662761268)
167;267,604;212;H12;2;POINT (2.160998552904154 41.38425014553903)
1468;244,90006;212;H12;2;POINT (2.158922211950379 41.38269445522757)
206;403,74714;212;H12;2;POINT (2.155512400459925 41.380119777428426)
774;424,673;212;H12;2;POINT (2.151918826470393 41.37741693527575)
3236;227,22035;212;H12;2;POINT (2.1500026756171735 41.375966015347935)
108;263,45102;212;H12;2;POINT (2.1479758438602965 41.374394548946846)
421;367,74606;212;H12;2;POINT (2.1449504113704903 41.37199313391623)
907;276,29868;212;H12;2;POINT (2.1426170831367672 41.37023193516887)
895;305,78132;212;H12;2;POINT (2.1400169835830045 41.368295655555336)
183;399,99304;212;H12;2;POINT (2.1365596202150825 41.365825981577444)
3023;335,36662;212;H12;2;POINT (2.133837487585607 41.36380946831462)
3024;299,74026;212;H12;2;POINT (2.1313020288624918 41.36190316608004)
